nombre1,nombre2,apellido1,apellido2,genero,edad,fecha_nacimiento,curp,id,voto,email,password
Laura,Urania,Ruiz,Espinosa,Mujer,29,1994-01-08,RUEL940108MUJERDFRU33V,672,1,lauraruiz672@urcmac.edu.mx,ruizlaura672
Gloria,Urania,Salazar,Espinosa,Mujer,28,1995-01-08,SAEG950108MUJERDFSA55F,673,5,gloriasalazar673@urcmac.edu.mx,salazargloria673
Valeria ,Urania,Tolentino,Estrada,Mujer,22,2001-01-06,TOEV010106MUJERDFTO76E,674,1,valeria tolentino674@urcmac.edu.mx,tolentinovaleria 674
Valeria ,Arely,Tolentino,Estrada,Mujer,23,2000-01-07,TOEV000107MUJERDFTO88Y,675,5,valeria tolentino675@urcmac.edu.mx,tolentinovaleria 675
Gloria,Elizabeth,Garcia,Espinosa,Mujer,28,1995-01-08,GAEG950108MUJERDFGA11T,676,3,gloriagarcia676@urcmac.edu.mx,garciagloria676
Valeria ,Urania,Salazar,Estrada,Mujer,27,1996-01-08,SAEV960108MUJERDFSA91V,677,4,valeria salazar677@urcmac.edu.mx,salazarvaleria 677
Valeria ,Arely,Tolentino,Sanchez,Mujer,23,2000-01-07,TOSV000107MUJERDFTO68S,678,3,valeria tolentino678@urcmac.edu.mx,tolentinovaleria 678
Valeria ,Arely,Salazar,Estrada,Mujer,20,2003-01-06,SAEV030106MUJERDFSA91T,679,1,valeria salazar679@urcmac.edu.mx,salazarvaleria 679
Carmen,Arely,Ruiz,Espinosa,Mujer,25,1998-01-07,RUEC980107MUJERDFRU28C,680,3,carmenruiz680@urcmac.edu.mx,ruizcarmen680
Gloria,Elizabeth,Rubio,Martinez,Mujer,24,1999-01-07,RUMG990107MUJERDFRU94N,681,1,gloriarubio681@urcmac.edu.mx,rubiogloria681
Valeria ,Urania,Tolentino,Hernandez,Mujer,24,1999-01-07,TOHV990107MUJERDFTO95Y,682,1,valeria tolentino682@urcmac.edu.mx,tolentinovaleria 682
Valeria ,Elizabeth,Garcia,Espinosa,Mujer,24,1999-01-07,GAEV990107MUJERDFGA18P,683,1,valeria garcia683@urcmac.edu.mx,garciavaleria 683
Valeria ,Urania,Salazar,Sanchez,Mujer,20,2003-01-06,SASV030106MUJERDFSA49Q,684,4,valeria salazar684@urcmac.edu.mx,salazarvaleria 684
Valeria ,Arely,Tolentino,Hernandez,Mujer,20,2003-01-06,TOHV030106MUJERDFTO19G,685,3,valeria tolentino685@urcmac.edu.mx,tolentinovaleria 685
Valeria ,Arely,Salazar,Sanchez,Mujer,21,2002-01-06,SASV020106MUJERDFSA96E,686,5,valeria salazar686@urcmac.edu.mx,salazarvaleria 686
Valeria ,Elizabeth,Rubio,Martinez,Mujer,22,2001-01-06,RUMV010106MUJERDFRU71O,687,2,valeria rubio687@urcmac.edu.mx,rubiovaleria 687
Gloria,Arely,Ruiz,Estrada,Mujer,20,2003-01-06,RUEG030106MUJERDFRU86Y,688,5,gloriaruiz688@urcmac.edu.mx,ruizgloria688
Valeria ,Urania,Salazar,Hernandez,Mujer,30,1993-01-08,SAHV930108MUJERDFSA15V,689,2,valeria salazar689@urcmac.edu.mx,salazarvaleria 689
Valeria,Elizabeth,Ruiz,Martinez,Mujer,30,1993-01-08,RUMV930108MUJERDFRU91K,690,2,valeriaruiz690@urcmac.edu.mx,ruizvaleria690
Carmen,,Ruiz,Martinez,Mujer,23,2000-01-07,RUMC000107MUJERDFRU10S,691,2,carmenruiz691@urcmac.edu.mx,ruizcarmen691
Valeria ,Arely,Salazar,Hernandez,Mujer,28,1995-01-08,SAHV950108MUJERDFSA40H,692,1,valeria salazar692@urcmac.edu.mx,salazarvaleria 692
Gloria,Arely,Ruiz,Sanchez,Mujer,30,1993-01-08,RUSG930108MUJERDFRU34I,693,3,gloriaruiz693@urcmac.edu.mx,ruizgloria693
Valeria,Elizabeth,Tolentino,Estrada,Mujer,23,2000-01-07,TOEV000107MUJERDFTO52U,694,3,valeriatolentino694@urcmac.edu.mx,tolentinovaleria694
Valeria,Arely,Ruiz,Martinez,Mujer,22,2001-01-06,RUMV010106MUJERDFRU92W,695,1,valeriaruiz695@urcmac.edu.mx,ruizvaleria695
Carmen,,Tolentino,Estrada,Mujer,27,1996-01-08,TOEC960108MUJERDFTO63Q,696,2,carmentolentino696@urcmac.edu.mx,tolentinocarmen696
Carmen,Urania,Rubio,Estrada,Mujer,22,2001-01-06,RUEC010106MUJERDFRU88W,697,3,carmenrubio697@urcmac.edu.mx,rubiocarmen697
Gloria,Arely,Ruiz,Hernandez,Mujer,28,1995-01-08,RUHG950108MUJERDFRU49J,698,3,gloriaruiz698@urcmac.edu.mx,ruizgloria698
Valeria,Elizabeth,Tolentino,Sanchez,Mujer,28,1995-01-08,TOSV950108MUJERDFTO33J,699,1,valeriatolentino699@urcmac.edu.mx,tolentinovaleria699
Carmen,,Tolentino,Sanchez,Mujer,30,1993-01-08,TOSC930108MUJERDFTO97V,700,1,carmentolentino700@urcmac.edu.mx,tolentinocarmen700
Valeria,Arely,Tolentino,Estrada,Mujer,27,1996-01-08,TOEV960108MUJERDFTO74V,701,4,valeriatolentino701@urcmac.edu.mx,tolentinovaleria701
Carmen,Urania,Rubio,Sanchez,Mujer,30,1993-01-08,RUSC930108MUJERDFRU11N,702,2,carmenrubio702@urcmac.edu.mx,rubiocarmen702
Laura,Elizabeth,Rubio,Estrada,Mujer,30,1993-01-08,RUEL930108MUJERDFRU99B,703,3,laurarubio703@urcmac.edu.mx,rubiolaura703
Valeria,Elizabeth,Salazar,Estrada,Mujer,23,2000-01-07,SAEV000107MUJERDFSA67N,704,3,valeriasalazar704@urcmac.edu.mx,salazarvaleria704
Carmen,,Salazar,Estrada,Mujer,29,1994-01-08,SAEC940108MUJERDFSA97D,705,5,carmensalazar705@urcmac.edu.mx,salazarcarmen705
Valeria ,Urania,Tolentino,Espinosa,Mujer,22,2001-01-06,TOEV010106MUJERDFTO42Z,706,2,valeria tolentino706@urcmac.edu.mx,tolentinovaleria 706
Valeria,Elizabeth,Tolentino,Hernandez,Mujer,29,1994-01-08,TOHV940108MUJERDFTO16O,707,1,valeriatolentino707@urcmac.edu.mx,tolentinovaleria707
Valeria,Arely,Tolentino,Sanchez,Mujer,22,2001-01-06,TOSV010106MUJERDFTO28C,708,2,valeriatolentino708@urcmac.edu.mx,tolentinovaleria708
Carmen,,Tolentino,Hernandez,Mujer,20,2003-01-06,TOHC030106MUJERDFTO55C,709,2,carmentolentino709@urcmac.edu.mx,tolentinocarmen709
Laura,Elizabeth,Rubio,Sanchez,Mujer,20,2003-01-06,RUSL030106MUJERDFRU99I,710,1,laurarubio710@urcmac.edu.mx,rubiolaura710
Valeria,Elizabeth,Salazar,Sanchez,Mujer,26,1997-01-07,SASV970107MUJERDFSA89I,711,4,valeriasalazar711@urcmac.edu.mx,salazarvaleria711
Laura,Arely,Rubio,Estrada,Mujer,27,1996-01-08,RUEL960108MUJERDFRU60I,712,4,laurarubio712@urcmac.edu.mx,rubiolaura712
Valeria,Arely,Salazar,Estrada,Mujer,25,1998-01-07,SAEV980107MUJERDFSA99A,713,1,valeriasalazar713@urcmac.edu.mx,salazarvaleria713
Carmen,,Salazar,Sanchez,Mujer,24,1999-01-07,SASC990107MUJERDFSA76P,714,3,carmensalazar714@urcmac.edu.mx,salazarcarmen714
Carmen,Urania,Rubio,Hernandez,Mujer,27,1996-01-08,RUHC960108MUJERDFRU80N,715,3,carmenrubio715@urcmac.edu.mx,rubiocarmen715
Valeria ,Arely,Tolentino,Espinosa,Mujer,24,1999-01-07,TOEV990107MUJERDFTO23W,716,2,valeria tolentino716@urcmac.edu.mx,tolentinovaleria 716
Gloria,Arely,Garcia,Martinez,Mujer,29,1994-01-08,GAMG940108MUJERDFGA46P,717,3,gloriagarcia717@urcmac.edu.mx,garciagloria717
Gloria,,Tolentino,Martinez,Mujer,27,1996-01-08,TOMG960108MUJERDFTO56M,718,3,gloriatolentino718@urcmac.edu.mx,tolentinogloria718
Valeria ,Urania,Salazar,Espinosa,Mujer,20,2003-01-06,SAEV030106MUJERDFSA72G,719,3,valeria salazar719@urcmac.edu.mx,salazarvaleria 719
Valeria,Arely,Tolentino,Hernandez,Mujer,26,1997-01-07,TOHV970107MUJERDFTO48T,720,1,valeriatolentino720@urcmac.edu.mx,tolentinovaleria720
Laura,Elizabeth,Rubio,Hernandez,Mujer,28,1995-01-08,RUHL950108MUJERDFRU69P,721,5,laurarubio721@urcmac.edu.mx,rubiolaura721
Laura,Arely,Rubio,Sanchez,Mujer,22,2001-01-06,RUSL010106MUJERDFRU86Z,722,2,laurarubio722@urcmac.edu.mx,rubiolaura722
Valeria,Elizabeth,Salazar,Hernandez,Mujer,26,1997-01-07,SAHV970107MUJERDFSA51E,723,1,valeriasalazar723@urcmac.edu.mx,salazarvaleria723
Valeria,Arely,Salazar,Sanchez,Mujer,28,1995-01-08,SASV950108MUJERDFSA54Q,724,5,valeriasalazar724@urcmac.edu.mx,salazarvaleria724
Carmen,,Salazar,Hernandez,Mujer,23,2000-01-07,SAHC000107MUJERDFSA58W,725,2,carmensalazar725@urcmac.edu.mx,salazarcarmen725
Valeria ,Arely,Salazar,Espinosa,Mujer,24,1999-01-07,SAEV990107MUJERDFSA83R,726,1,valeria salazar726@urcmac.edu.mx,salazarvaleria 726
Valeria ,,Tolentino,Martinez,Mujer,24,1999-01-07,TOMV990107MUJERDFTO32D,727,4,valeria tolentino727@urcmac.edu.mx,tolentinovaleria 727
Gloria,,Salazar,Martinez,Mujer,24,1999-01-07,SAMG990107MUJERDFSA38G,728,5,gloriasalazar728@urcmac.edu.mx,salazargloria728
Laura,Arely,Rubio,Hernandez,Mujer,21,2002-01-06,RUHL020106MUJERDFRU93R,729,5,laurarubio729@urcmac.edu.mx,rubiolaura729
Valeria,Arely,Salazar,Hernandez,Mujer,29,1994-01-08,SAHV940108MUJERDFSA18E,730,2,valeriasalazar730@urcmac.edu.mx,salazarvaleria730
Gloria,Arely,Ruiz,Espinosa,Mujer,28,1995-01-08,RUEG950108MUJERDFRU34Z,731,5,gloriaruiz731@urcmac.edu.mx,ruizgloria731
Valeria ,,Salazar,Martinez,Mujer,23,2000-01-07,SAMV000107MUJERDFSA82J,732,1,valeria salazar732@urcmac.edu.mx,salazarvaleria 732
Laura,Arely,Garcia,Sanchez,Mujer,20,2003-01-06,GASL030106MUJERDFGA33S,733,5,lauragarcia733@urcmac.edu.mx,garcialaura733
Valeria ,Elizabeth,Ruiz,Estrada,Mujer,23,2000-01-07,RUEV000107MUJERDFRU59T,734,2,valeria ruiz734@urcmac.edu.mx,ruizvaleria 734
Gloria,Urania,Tolentino,Martinez,Mujer,30,1993-01-08,TOMG930108MUJERDFTO51I,735,1,gloriatolentino735@urcmac.edu.mx,tolentinogloria735
Valeria,Elizabeth,Tolentino,Espinosa,Mujer,26,1997-01-07,TOEV970107MUJERDFTO63D,736,2,valeriatolentino736@urcmac.edu.mx,tolentinovaleria736
Carmen,,Tolentino,Espinosa,Mujer,23,2000-01-07,TOEC000107MUJERDFTO38S,737,3,carmentolentino737@urcmac.edu.mx,tolentinocarmen737
Laura,Urania,Ruiz,Martinez,Mujer,30,1993-01-08,RUML930108MUJERDFRU51M,738,4,lauraruiz738@urcmac.edu.mx,ruizlaura738
Laura,Arely,Garcia,Hernandez,Mujer,23,2000-01-07,GAHL000107MUJERDFGA95K,739,5,lauragarcia739@urcmac.edu.mx,garcialaura739
Carmen,Urania,Rubio,Espinosa,Mujer,30,1993-01-08,RUEC930108MUJERDFRU81A,740,5,carmenrubio740@urcmac.edu.mx,rubiocarmen740
Valeria ,Elizabeth,Ruiz,Sanchez,Mujer,25,1998-01-07,RUSV980107MUJERDFRU33K,741,3,valeria ruiz741@urcmac.edu.mx,ruizvaleria 741
Valeria,,Rubio,Estrada,Mujer,24,1999-01-07,RUEV990107MUJERDFRU76Y,742,1,valeriarubio742@urcmac.edu.mx,rubiovaleria742
Gloria,Urania,Salazar,Martinez,Mujer,27,1996-01-08,SAMG960108MUJERDFSA93J,743,5,gloriasalazar743@urcmac.edu.mx,salazargloria743
Valeria,Arely,Tolentino,Espinosa,Mujer,23,2000-01-07,TOEV000107MUJERDFTO35W,744,2,valeriatolentino744@urcmac.edu.mx,tolentinovaleria744
Laura,Urania,Tolentino,Estrada,Mujer,22,2001-01-06,TOEL010106MUJERDFTO72M,745,3,lauratolentino745@urcmac.edu.mx,tolentinolaura745
Laura,Elizabeth,Rubio,Espinosa,Mujer,29,1994-01-08,RUEL940108MUJERDFRU52Y,746,3,laurarubio746@urcmac.edu.mx,rubiolaura746
Valeria,Elizabeth,Salazar,Espinosa,Mujer,28,1995-01-08,SAEV950108MUJERDFSA45M,747,1,valeriasalazar747@urcmac.edu.mx,salazarvaleria747
Carmen,,Salazar,Espinosa,Mujer,24,1999-01-07,SAEC990107MUJERDFSA74C,748,2,carmensalazar748@urcmac.edu.mx,salazarcarmen748
Valeria ,Elizabeth,Ruiz,Hernandez,Mujer,28,1995-01-08,RUHV950108MUJERDFRU22G,749,4,valeria ruiz749@urcmac.edu.mx,ruizvaleria 749
Valeria,,Rubio,Sanchez,Mujer,21,2002-01-06,RUSV020106MUJERDFRU21L,750,4,valeriarubio750@urcmac.edu.mx,rubiovaleria750
Valeria,Urania,Garcia,Estrada,Mujer,24,1999-01-07,GAEV990107MUJERDFGA77M,751,2,valeriagarcia751@urcmac.edu.mx,garciavaleria751
Laura,Urania,Tolentino,Sanchez,Mujer,25,1998-01-07,TOSL980107MUJERDFTO47X,752,1,lauratolentino752@urcmac.edu.mx,tolentinolaura752
Laura,Elizabeth,Salazar,Estrada,Mujer,23,2000-01-07,SAEL000107MUJERDFSA89Q,753,2,laurasalazar753@urcmac.edu.mx,salazarlaura753
Laura,Arely,Rubio,Espinosa,Mujer,28,1995-01-08,RUEL950108MUJERDFRU97V,754,2,laurarubio754@urcmac.edu.mx,rubiolaura754
Valeria,Arely,Salazar,Espinosa,Mujer,29,1994-01-08,SAEV940108MUJERDFSA91H,755,4,valeriasalazar755@urcmac.edu.mx,salazarvaleria755
Valeria,,Rubio,Hernandez,Mujer,20,2003-01-06,RUHV030106MUJERDFRU95S,756,3,valeriarubio756@urcmac.edu.mx,rubiovaleria756
Valeria,,Garcia,Estrada,Mujer,22,2001-01-06,GAEV010106MUJERDFGA33Z,757,5,valeriagarcia757@urcmac.edu.mx,garciavaleria757
Valeria,Urania,Garcia,Sanchez,Mujer,26,1997-01-07,GASV970107MUJERDFGA63K,758,2,valeriagarcia758@urcmac.edu.mx,garciavaleria758
Gloria,Elizabeth,Garcia,Martinez,Mujer,29,1994-01-08,GAMG940108MUJERDFGA26E,759,5,gloriagarcia759@urcmac.edu.mx,garciagloria759
Laura,Urania,Tolentino,Hernandez,Mujer,24,1999-01-07,TOHL990107MUJERDFTO73Y,760,3,lauratolentino760@urcmac.edu.mx,tolentinolaura760
Carmen,Arely,Ruiz,Martinez,Mujer,23,2000-01-07,RUMC000107MUJERDFRU42F,761,5,carmenruiz761@urcmac.edu.mx,ruizcarmen761
Valeria,,Garcia,Sanchez,Mujer,25,1998-01-07,GASV980107MUJERDFGA98I,762,2,valeriagarcia762@urcmac.edu.mx,garciavaleria762
Valeria,Urania,Garcia,Hernandez,Mujer,29,1994-01-08,GAHV940108MUJERDFGA73A,763,2,valeriagarcia763@urcmac.edu.mx,garciavaleria763
Valeria ,Elizabeth,Garcia,Martinez,Mujer,27,1996-01-08,GAMV960108MUJERDFGA72C,764,1,valeria garcia764@urcmac.edu.mx,garciavaleria 764
Laura,Elizabeth,Garcia,Estrada,Mujer,25,1998-01-07,GAEL980107MUJERDFGA10X,765,2,lauragarcia765@urcmac.edu.mx,garcialaura765
Laura,Elizabeth,Salazar,Hernandez,Mujer,20,2003-01-06,SAHL030106MUJERDFSA60D,766,2,laurasalazar766@urcmac.edu.mx,salazarlaura766
Laura,Arely,Garcia,Espinosa,Mujer,24,1999-01-07,GAEL990107MUJERDFGA48M,767,4,lauragarcia767@urcmac.edu.mx,garcialaura767
Carmen,Arely,Tolentino,Estrada,Mujer,24,1999-01-07,TOEC990107MUJERDFTO84U,768,3,carmentolentino768@urcmac.edu.mx,tolentinocarmen768
Valeria,,Garcia,Hernandez,Mujer,25,1998-01-07,GAHV980107MUJERDFGA71L,769,1,valeriagarcia769@urcmac.edu.mx,garciavaleria769
Laura,Elizabeth,Garcia,Sanchez,Mujer,26,1997-01-07,GASL970107MUJERDFGA26X,770,1,lauragarcia770@urcmac.edu.mx,garcialaura770
Carmen,Arely,Tolentino,Sanchez,Mujer,29,1994-01-08,TOSC940108MUJERDFTO15G,771,4,carmentolentino771@urcmac.edu.mx,tolentinocarmen771
Valeria ,Elizabeth,Ruiz,Espinosa,Mujer,30,1993-01-08,RUEV930108MUJERDFRU57L,772,2,valeria ruiz772@urcmac.edu.mx,ruizvaleria 772
Laura,Elizabeth,Garcia,Hernandez,Mujer,21,2002-01-06,GAHL020106MUJERDFGA24M,773,1,lauragarcia773@urcmac.edu.mx,garcialaura773
Carmen,Urania,Garcia,Sanchez,Mujer,23,2000-01-07,GASC000107MUJERDFGA14J,774,3,carmengarcia774@urcmac.edu.mx,garciacarmen774
Carmen,Arely,Tolentino,Hernandez,Mujer,22,2001-01-06,TOHC010106MUJERDFTO93X,775,5,carmentolentino775@urcmac.edu.mx,tolentinocarmen775
Valeria,,Rubio,Espinosa,Mujer,22,2001-01-06,RUEV010106MUJERDFRU86W,776,5,valeriarubio776@urcmac.edu.mx,rubiovaleria776
Laura,Urania,Tolentino,Espinosa,Mujer,21,2002-01-06,TOEL020106MUJERDFTO25H,777,1,lauratolentino777@urcmac.edu.mx,tolentinolaura777
Valeria ,Urania,Tolentino,Martinez,Mujer,25,1998-01-07,TOMV980107MUJERDFTO99N,778,5,valeria tolentino778@urcmac.edu.mx,tolentinovaleria 778
Gloria,Elizabeth,Ruiz,Estrada,Mujer,24,1999-01-07,RUEG990107MUJERDFRU94H,779,3,gloriaruiz779@urcmac.edu.mx,ruizgloria779
Valeria,Urania,Garcia,Espinosa,Mujer,23,2000-01-07,GAEV000107MUJERDFGA69I,780,3,valeriagarcia780@urcmac.edu.mx,garciavaleria780
Valeria ,Arely,Tolentino,Martinez,Mujer,20,2003-01-06,TOMV030106MUJERDFTO38B,781,5,valeria tolentino781@urcmac.edu.mx,tolentinovaleria 781
Laura,Elizabeth,Salazar,Espinosa,Mujer,22,2001-01-06,SAEL010106MUJERDFSA37H,782,4,laurasalazar782@urcmac.edu.mx,salazarlaura782
Valeria,Urania,Rubio,Martinez,Mujer,27,1996-01-08,RUMV960108MUJERDFRU95E,783,2,valeriarubio783@urcmac.edu.mx,rubiovaleria783
Gloria,Elizabeth,Ruiz,Sanchez,Mujer,21,2002-01-06,RUSG020106MUJERDFRU64Z,784,1,gloriaruiz784@urcmac.edu.mx,ruizgloria784
Valeria,,Garcia,Espinosa,Mujer,21,2002-01-06,GAEV020106MUJERDFGA90O,785,5,valeriagarcia785@urcmac.edu.mx,garciavaleria785
Valeria ,Urania,Salazar,Martinez,Mujer,22,2001-01-06,SAMV010106MUJERDFSA18J,786,5,valeria salazar786@urcmac.edu.mx,salazarvaleria 786
Valeria ,Arely,Salazar,Martinez,Mujer,27,1996-01-08,SAMV960108MUJERDFSA44E,787,4,valeria salazar787@urcmac.edu.mx,salazarvaleria 787
Gloria,Elizabeth,Ruiz,Hernandez,Mujer,20,2003-01-06,RUHG030106MUJERDFRU26A,788,1,gloriaruiz788@urcmac.edu.mx,ruizgloria788
Laura,,Garcia,Estrada,Mujer,26,1997-01-07,GAEL970107MUJERDFGA45H,789,1,lauragarcia789@urcmac.edu.mx,garcialaura789
Laura,Elizabeth,Garcia,Espinosa,Mujer,22,2001-01-06,GAEL010106MUJERDFGA54O,790,5,lauragarcia790@urcmac.edu.mx,garcialaura790
Carmen,Arely,Tolentino,Espinosa,Mujer,20,2003-01-06,TOEC030106MUJERDFTO21O,791,3,carmentolentino791@urcmac.edu.mx,tolentinocarmen791
Gloria,Arely,Ruiz,Martinez,Mujer,25,1998-01-07,RUMG980107MUJERDFRU59D,792,3,gloriaruiz792@urcmac.edu.mx,ruizgloria792
Laura,,Garcia,Sanchez,Mujer,20,2003-01-06,GASL030106MUJERDFGA96M,793,1,lauragarcia793@urcmac.edu.mx,garcialaura793
Laura,,Garcia,Hernandez,Mujer,30,1993-01-08,GAHL930108MUJERDFGA19Y,794,1,lauragarcia794@urcmac.edu.mx,garcialaura794
Valeria,Elizabeth,Tolentino,Martinez,Mujer,22,2001-01-06,TOMV010106MUJERDFTO41F,795,2,valeriatolentino795@urcmac.edu.mx,tolentinovaleria795
Carmen,,Tolentino,Martinez,Mujer,27,1996-01-08,TOMC960108MUJERDFTO74H,796,2,carmentolentino796@urcmac.edu.mx,tolentinocarmen796
Carmen,Urania,Rubio,Martinez,Mujer,27,1996-01-08,RUMC960108MUJERDFRU35E,797,1,carmenrubio797@urcmac.edu.mx,rubiocarmen797
Valeria,Arely,Tolentino,Martinez,Mujer,26,1997-01-07,TOMV970107MUJERDFTO40G,798,5,valeriatolentino798@urcmac.edu.mx,tolentinovaleria798
Gloria,Elizabeth,Ruiz,Espinosa,Mujer,25,1998-01-07,RUEG980107MUJERDFRU11D,799,2,gloriaruiz799@urcmac.edu.mx,ruizgloria799
Carmen,Elizabeth,Garcia,Martinez,Mujer,23,2000-01-07,GAMC000107MUJERDFGA10U,800,1,carmengarcia800@urcmac.edu.mx,garciacarmen800
Valeria,Arely,Salazar,Martinez,Mujer,30,1993-01-08,SAMV930108MUJERDFSA12A,801,1,valeriasalazar801@urcmac.edu.mx,salazarvaleria801
Valeria ,,Rubio,Estrada,Mujer,20,2003-01-06,RUEV030106MUJERDFRU75X,802,3,valeria rubio802@urcmac.edu.mx,rubiovaleria 802
Valeria ,,Rubio,Sanchez,Mujer,30,1993-01-08,RUSV930108MUJERDFRU39T,803,5,valeria rubio803@urcmac.edu.mx,rubiovaleria 803
Carmen,Arely,Salazar,Sanchez,Mujer,26,1997-01-07,SASC970107MUJERDFSA77X,804,1,carmensalazar804@urcmac.edu.mx,salazarcarmen804
Laura,,Garcia,Espinosa,Mujer,28,1995-01-08,GAEL950108MUJERDFGA69P,805,4,lauragarcia805@urcmac.edu.mx,garcialaura805
Gloria,Urania,Rubio,Estrada,Mujer,21,2002-01-06,RUEG020106MUJERDFRU67M,806,3,gloriarubio806@urcmac.edu.mx,rubiogloria806
Valeria ,,Rubio,Hernandez,Mujer,20,2003-01-06,RUHV030106MUJERDFRU13S,807,3,valeria rubio807@urcmac.edu.mx,rubiovaleria 807
Laura,,Rubio,Martinez,Mujer,22,2001-01-06,RUML010106MUJERDFRU61R,808,1,laurarubio808@urcmac.edu.mx,rubiolaura808
Gloria,Urania,Rubio,Sanchez,Mujer,30,1993-01-08,RUSG930108MUJERDFRU77Q,809,1,gloriarubio809@urcmac.edu.mx,rubiogloria809
Valeria ,Elizabeth,Ruiz,Martinez,Mujer,21,2002-01-06,RUMV020106MUJERDFRU63W,810,3,valeria ruiz810@urcmac.edu.mx,ruizvaleria 810
Gloria,Urania,Rubio,Hernandez,Mujer,24,1999-01-07,RUHG990107MUJERDFRU60T,811,3,gloriarubio811@urcmac.edu.mx,rubiogloria811
Laura,Elizabeth,Tolentino,Martinez,Mujer,23,2000-01-07,TOML000107MUJERDFTO11J,812,1,lauratolentino812@urcmac.edu.mx,tolentinolaura812
Laura,Urania,Tolentino,Martinez,Mujer,24,1999-01-07,TOML990107MUJERDFTO42K,813,1,lauratolentino813@urcmac.edu.mx,tolentinolaura813
Carmen,Urania,Salazar,Martinez,Mujer,27,1996-01-08,SAMC960108MUJERDFSA11G,814,4,carmensalazar814@urcmac.edu.mx,salazarcarmen814
Valeria,Urania,Garcia,Martinez,Mujer,25,1998-01-07,GAMV980107MUJERDFGA33M,815,5,valeriagarcia815@urcmac.edu.mx,garciavaleria815
Carmen,Urania,Ruiz,Sanchez,Mujer,24,1999-01-07,RUSC990107MUJERDFRU99K,816,5,carmenruiz816@urcmac.edu.mx,ruizcarmen816
Laura,Elizabeth,Salazar,Martinez,Mujer,23,2000-01-07,SAML000107MUJERDFSA34R,817,4,laurasalazar817@urcmac.edu.mx,salazarlaura817
Valeria ,,Rubio,Espinosa,Mujer,24,1999-01-07,RUEV990107MUJERDFRU99K,818,4,valeria rubio818@urcmac.edu.mx,rubiovaleria 818
Gloria,Arely,Tolentino,Estrada,Mujer,25,1998-01-07,TOEG980107MUJERDFTO50C,819,4,gloriatolentino819@urcmac.edu.mx,tolentinogloria819
Carmen,Urania,Ruiz,Hernandez,Mujer,22,2001-01-06,RUHC010106MUJERDFRU33M,820,4,carmenruiz820@urcmac.edu.mx,ruizcarmen820
Laura,Arely,Salazar,Martinez,Mujer,25,1998-01-07,SAML980107MUJERDFSA12Z,821,5,laurasalazar821@urcmac.edu.mx,salazarlaura821
Gloria,Arely,Tolentino,Sanchez,Mujer,20,2003-01-06,TOSG030106MUJERDFTO10U,822,2,gloriatolentino822@urcmac.edu.mx,tolentinogloria822
Carmen,Arely,Tolentino,Martinez,Mujer,28,1995-01-08,TOMC950108MUJERDFTO10O,823,3,carmentolentino823@urcmac.edu.mx,tolentinocarmen823
Gloria,Urania,Rubio,Espinosa,Mujer,22,2001-01-06,RUEG010106MUJERDFRU32F,824,1,gloriarubio824@urcmac.edu.mx,rubiogloria824
Gloria,,Rubio,Estrada,Mujer,23,2000-01-07,RUEG000107MUJERDFRU22X,825,2,gloriarubio825@urcmac.edu.mx,rubiogloria825
Gloria,Arely,Tolentino,Hernandez,Mujer,24,1999-01-07,TOHG990107MUJERDFTO55A,826,3,gloriatolentino826@urcmac.edu.mx,tolentinogloria826
Gloria,Arely,Salazar,Sanchez,Mujer,26,1997-01-07,SASG970107MUJERDFSA24E,827,1,gloriasalazar827@urcmac.edu.mx,salazargloria827
Gloria,,Rubio,Sanchez,Mujer,22,2001-01-06,RUSG010106MUJERDFRU97O,828,5,gloriarubio828@urcmac.edu.mx,rubiogloria828
Laura,,Ruiz,Estrada,Mujer,20,2003-01-06,RUEL030106MUJERDFRU64X,829,2,lauraruiz829@urcmac.edu.mx,ruizlaura829
Valeria ,Urania,Rubio,Estrada,Mujer,25,1998-01-07,RUEV980107MUJERDFRU62K,830,2,valeria rubio830@urcmac.edu.mx,rubiovaleria 830
Gloria,,Rubio,Hernandez,Mujer,26,1997-01-07,RUHG970107MUJERDFRU38X,831,5,gloriarubio831@urcmac.edu.mx,rubiogloria831
Gloria,,Garcia,Estrada,Mujer,26,1997-01-07,GAEG970107MUJERDFGA75X,832,2,gloriagarcia832@urcmac.edu.mx,garciagloria832
Laura,,Ruiz,Sanchez,Mujer,20,2003-01-06,RUSL030106MUJERDFRU69T,833,5,lauraruiz833@urcmac.edu.mx,ruizlaura833
Valeria ,Arely,Rubio,Estrada,Mujer,26,1997-01-07,RUEV970107MUJERDFRU67V,834,2,valeria rubio834@urcmac.edu.mx,rubiovaleria 834
Valeria,Urania,Ruiz,Estrada,Mujer,28,1995-01-08,RUEV950108MUJERDFRU59A,835,2,valeriaruiz835@urcmac.edu.mx,ruizvaleria835
Valeria ,Urania,Rubio,Sanchez,Mujer,28,1995-01-08,RUSV950108MUJERDFRU63D,836,3,valeria rubio836@urcmac.edu.mx,rubiovaleria 836
Carmen,Urania,Ruiz,Espinosa,Mujer,21,2002-01-06,RUEC020106MUJERDFRU62P,837,2,carmenruiz837@urcmac.edu.mx,ruizcarmen837
Gloria,,Garcia,Sanchez,Mujer,29,1994-01-08,GASG940108MUJERDFGA88P,838,4,gloriagarcia838@urcmac.edu.mx,garciagloria838
