Unnamed: 0,nombre1,nombre2,apellido1,apellido2,genero,edad,id,voto,email,password
896,Carmen,Arely,Tolentino,Espinosa,Mujer,26,897,1.0,carmentolentino897@urcmac.edu.mx,tolentinocarmen897
897,Carmen,Arely,Garcia,Espinosa,Mujer,22,898,2.0,carmengarcia898@urcmac.edu.mx,garciacarmen898
898,Carmen,Elizabeth,Ruiz,Hernandez,Mujer,21,899,5.0,carmenruiz899@urcmac.edu.mx,ruizcarmen899
899,Carmen,Urania,Garcia,Marinez,Mujer,30,900,1.0,carmengarcia900@urcmac.edu.mx,garciacarmen900
900,Valeria,Elizabeth,Ruiz,Marinez,Mujer,30,901,5.0,valeriaruiz901@urcmac.edu.mx,ruizvaleria901
901,Laura,Arely,Tolentino,Estrada,Mujer,30,902,3.0,lauratolentino902@urcmac.edu.mx,tolentinolaura902
902,Laura,,Salazar,Sanchez,Mujer,29,903,2.0,laurasalazar903@urcmac.edu.mx,salazarlaura903
903,Carmen,Arely,Tolentino,Marinez,Mujer,28,904,2.0,carmentolentino904@urcmac.edu.mx,tolentinocarmen904
904,Valeria ,,Rubio,Hernandez,Mujer,21,905,5.0,valeria rubio905@urcmac.edu.mx,rubiovaleria 905
905,Carmen,Arely,Garcia,Marinez,Mujer,24,906,4.0,carmengarcia906@urcmac.edu.mx,garciacarmen906
906,Laura,Elizabeth,Ruiz,Marinez,Mujer,29,907,3.0,lauraruiz907@urcmac.edu.mx,ruizlaura907
907,Carmen,,Tolentino,Sanchez,Mujer,27,908,3.0,carmentolentino908@urcmac.edu.mx,tolentinocarmen908
908,Valeria,,Ruiz,Hernandez,Mujer,28,909,5.0,valeriaruiz909@urcmac.edu.mx,ruizvaleria909
909,Gloria,,Salazar,Espinosa,Mujer,29,910,2.0,gloriasalazar910@urcmac.edu.mx,salazargloria910
910,Valeria ,,Salazar,Hernandez,Mujer,23,911,1.0,valeria salazar911@urcmac.edu.mx,salazarvaleria 911
911,Valeria,Elizabeth,Rubio,Sanchez,Mujer,26,912,2.0,valeriarubio912@urcmac.edu.mx,rubiovaleria912
912,Carmen,,Rubio,Espinosa,Mujer,24,913,5.0,carmenrubio913@urcmac.edu.mx,rubiocarmen913
913,Valeria,Urania,Rubio,Estrada,Mujer,29,914,5.0,valeriarubio914@urcmac.edu.mx,rubiovaleria914
914,Gloria,Urania,Ruiz,Sanchez,Mujer,20,915,3.0,gloriaruiz915@urcmac.edu.mx,ruizgloria915
915,Gloria,Urania,Tolentino,Marinez,Mujer,25,916,5.0,gloriatolentino916@urcmac.edu.mx,tolentinogloria916
916,Gloria,Urania,Garcia,Hernandez,Mujer,26,917,5.0,gloriagarcia917@urcmac.edu.mx,garciagloria917
917,Carmen,Urania,Ruiz,Marinez,Mujer,24,918,4.0,carmenruiz918@urcmac.edu.mx,ruizcarmen918
918,Valeria ,Elizabeth,Tolentino,Estrada,Mujer,25,919,2.0,valeria tolentino919@urcmac.edu.mx,tolentinovaleria 919
919,Valeria ,Elizabeth,Garcia,Estrada,Mujer,21,920,3.0,valeria garcia920@urcmac.edu.mx,garciavaleria 920
920,Valeria ,Urania,Salazar,Estrada,Mujer,29,921,1.0,valeria salazar921@urcmac.edu.mx,salazarvaleria 921
921,Valeria,Elizabeth,Tolentino,Estrada,Mujer,21,922,4.0,valeriatolentino922@urcmac.edu.mx,tolentinovaleria922
922,Carmen,,Rubio,Marinez,Mujer,29,923,2.0,carmenrubio923@urcmac.edu.mx,rubiocarmen923
923,Valeria,Elizabeth,Garcia,Estrada,Mujer,28,924,5.0,valeriagarcia924@urcmac.edu.mx,garciavaleria924
924,Carmen,,Salazar,Espinosa,Mujer,21,925,2.0,carmensalazar925@urcmac.edu.mx,salazarcarmen925
925,Laura,Elizabeth,Rubio,Sanchez,Mujer,21,926,4.0,laurarubio926@urcmac.edu.mx,rubiolaura926
926,Laura,,Tolentino,Sanchez,Mujer,28,927,5.0,lauratolentino927@urcmac.edu.mx,tolentinolaura927
927,Laura,Urania,Ruiz,Espinosa,Mujer,24,928,4.0,lauraruiz928@urcmac.edu.mx,ruizlaura928
928,Valeria,Arely,Tolentino,Espinosa,Mujer,27,929,3.0,valeriatolentino929@urcmac.edu.mx,tolentinovaleria929
929,Valeria,Arely,Garcia,Espinosa,Mujer,22,930,4.0,valeriagarcia930@urcmac.edu.mx,garciavaleria930
930,Gloria,Elizabeth,Rubio,Estrada,Mujer,24,931,3.0,gloriarubio931@urcmac.edu.mx,rubiogloria931
931,Carmen,,Ruiz,Estrada,Mujer,26,932,4.0,carmenruiz932@urcmac.edu.mx,ruizcarmen932
932,Valeria ,Arely,Garcia,Hernandez,Mujer,22,933,2.0,valeria garcia933@urcmac.edu.mx,garciavaleria 933
933,Valeria,,Salazar,Estrada,Mujer,22,934,4.0,valeriasalazar934@urcmac.edu.mx,salazarvaleria934
934,Carmen,Urania,Rubio,Sanchez,Mujer,22,935,3.0,carmenrubio935@urcmac.edu.mx,rubiocarmen935
935,Laura,Urania,Ruiz,Marinez,Mujer,23,936,5.0,lauraruiz936@urcmac.edu.mx,ruizlaura936
936,Valeria ,Elizabeth,Rubio,Hernandez,Mujer,23,937,4.0,valeria rubio937@urcmac.edu.mx,rubiovaleria 937
937,Valeria ,Elizabeth,Ruiz,Espinosa,Mujer,29,938,3.0,valeria ruiz938@urcmac.edu.mx,ruizvaleria 938
938,Valeria,Arely,Garcia,Marinez,Mujer,29,939,1.0,valeriagarcia939@urcmac.edu.mx,garciavaleria939
939,Gloria,Arely,Salazar,Hernandez,Mujer,24,940,4.0,gloriasalazar940@urcmac.edu.mx,salazargloria940
940,Valeria ,Elizabeth,Ruiz,Marinez,Mujer,24,941,5.0,valeria ruiz941@urcmac.edu.mx,ruizvaleria 941
941,Carmen,Elizabeth,Rubio,Espinosa,Mujer,28,942,2.0,carmenrubio942@urcmac.edu.mx,rubiocarmen942
942,Valeria,Urania,Garcia,Estrada,Mujer,28,943,2.0,valeriagarcia943@urcmac.edu.mx,garciavaleria943
943,Gloria,Arely,Garcia,Sanchez,Mujer,21,944,3.0,gloriagarcia944@urcmac.edu.mx,garciagloria944
944,Laura,Urania,Rubio,Sanchez,Mujer,23,945,2.0,laurarubio945@urcmac.edu.mx,rubiolaura945
945,Laura,Arely,Garcia,Estrada,Mujer,24,946,2.0,lauragarcia946@urcmac.edu.mx,garcialaura946
946,Gloria,Urania,Rubio,Estrada,Mujer,29,947,4.0,gloriarubio947@urcmac.edu.mx,rubiogloria947
947,Valeria,Arely,Ruiz,Marinez,Mujer,28,948,4.0,valeriaruiz948@urcmac.edu.mx,ruizvaleria948
948,Laura,Urania,Tolentino,Estrada,Mujer,26,949,3.0,lauratolentino949@urcmac.edu.mx,tolentinolaura949
949,Laura,Urania,Garcia,Estrada,Mujer,28,950,2.0,lauragarcia950@urcmac.edu.mx,garcialaura950
950,Valeria,Elizabeth,Salazar,Sanchez,Mujer,28,951,4.0,valeriasalazar951@urcmac.edu.mx,salazarvaleria951
951,Valeria ,Urania,Ruiz,Espinosa,Mujer,21,952,1.0,valeria ruiz952@urcmac.edu.mx,ruizvaleria 952
952,Gloria,Elizabeth,Garcia,Estrada,Mujer,28,953,5.0,gloriagarcia953@urcmac.edu.mx,garciagloria953
953,Laura,,Salazar,Hernandez,Mujer,22,954,3.0,laurasalazar954@urcmac.edu.mx,salazarlaura954
954,Laura,Arely,Rubio,Marinez,Mujer,21,955,5.0,laurarubio955@urcmac.edu.mx,rubiolaura955
955,Valeria,Urania,Ruiz,Espinosa,Mujer,25,956,5.0,valeriaruiz956@urcmac.edu.mx,ruizvaleria956
956,Valeria ,Arely,Rubio,Estrada,Mujer,22,957,3.0,valeria rubio957@urcmac.edu.mx,rubiovaleria 957
957,Gloria,Arely,Ruiz,Sanchez,Mujer,26,958,4.0,gloriaruiz958@urcmac.edu.mx,ruizgloria958
958,Laura,Elizabeth,Salazar,Sanchez,Mujer,29,959,2.0,laurasalazar959@urcmac.edu.mx,salazarlaura959
959,Carmen,,Tolentino,Hernandez,Mujer,25,960,4.0,carmentolentino960@urcmac.edu.mx,tolentinocarmen960
960,Laura,Arely,Ruiz,Estrada,Mujer,25,961,3.0,lauraruiz961@urcmac.edu.mx,ruizlaura961
961,Valeria,Arely,Rubio,Sanchez,Mujer,23,962,5.0,valeriarubio962@urcmac.edu.mx,rubiovaleria962
962,Valeria ,,Tolentino,Espinosa,Mujer,20,963,1.0,valeria tolentino963@urcmac.edu.mx,tolentinovaleria 963
963,Laura,,Garcia,Sanchez,Mujer,20,964,4.0,lauragarcia964@urcmac.edu.mx,garcialaura964
964,Valeria,Elizabeth,Rubio,Hernandez,Mujer,22,965,3.0,valeriarubio965@urcmac.edu.mx,rubiovaleria965
965,Gloria,Urania,Ruiz,Hernandez,Mujer,23,966,2.0,gloriaruiz966@urcmac.edu.mx,ruizgloria966
966,Carmen,Elizabeth,Tolentino,Sanchez,Mujer,20,967,4.0,carmentolentino967@urcmac.edu.mx,tolentinocarmen967
967,Carmen,Urania,Salazar,Sanchez,Mujer,23,968,3.0,carmensalazar968@urcmac.edu.mx,salazarcarmen968
968,Valeria ,Elizabeth,Salazar,Hernandez,Mujer,27,969,5.0,valeria salazar969@urcmac.edu.mx,salazarvaleria 969
969,Valeria ,,Tolentino,Marinez,Mujer,29,970,2.0,valeria tolentino970@urcmac.edu.mx,tolentinovaleria 970
970,Laura,Elizabeth,Rubio,Hernandez,Mujer,20,971,2.0,laurarubio971@urcmac.edu.mx,rubiolaura971
971,Laura,,Tolentino,Hernandez,Mujer,27,972,5.0,lauratolentino972@urcmac.edu.mx,tolentinolaura972
972,Carmen,Elizabeth,Salazar,Espinosa,Mujer,23,973,2.0,carmensalazar973@urcmac.edu.mx,salazarcarmen973
973,Valeria ,Urania,Garcia,Estrada,Mujer,26,974,1.0,valeria garcia974@urcmac.edu.mx,garciavaleria 974
974,Laura,,Ruiz,Sanchez,Mujer,25,975,2.0,lauraruiz975@urcmac.edu.mx,ruizlaura975
975,Carmen,Urania,Rubio,Hernandez,Mujer,30,976,3.0,carmenrubio976@urcmac.edu.mx,rubiocarmen976
976,Laura,Urania,Salazar,Sanchez,Mujer,22,977,4.0,laurasalazar977@urcmac.edu.mx,salazarlaura977
977,Valeria ,Urania,Rubio,Espinosa,Mujer,22,978,5.0,valeria rubio978@urcmac.edu.mx,rubiovaleria 978
978,Gloria,,Ruiz,Espinosa,Mujer,29,979,2.0,gloriaruiz979@urcmac.edu.mx,ruizgloria979
979,Valeria ,Urania,Rubio,Marinez,Mujer,23,980,5.0,valeria rubio980@urcmac.edu.mx,rubiovaleria 980
980,Valeria,,Rubio,Espinosa,Mujer,26,981,2.0,valeriarubio981@urcmac.edu.mx,rubiovaleria981
981,Gloria,Arely,Garcia,Hernandez,Mujer,30,982,4.0,gloriagarcia982@urcmac.edu.mx,garciagloria982
982,Laura,Arely,Salazar,Marinez,Mujer,21,983,4.0,laurasalazar983@urcmac.edu.mx,salazarlaura983
983,Carmen,Arely,Ruiz,Marinez,Mujer,28,984,3.0,carmenruiz984@urcmac.edu.mx,ruizcarmen984
984,Laura,Urania,Rubio,Hernandez,Mujer,21,985,5.0,laurarubio985@urcmac.edu.mx,rubiolaura985
985,Gloria,Elizabeth,Salazar,Espinosa,Mujer,27,986,5.0,gloriasalazar986@urcmac.edu.mx,salazargloria986
986,Valeria ,Arely,Salazar,Estrada,Mujer,26,987,2.0,valeria salazar987@urcmac.edu.mx,salazarvaleria 987
987,Carmen,,Salazar,Estrada,Mujer,22,988,4.0,carmensalazar988@urcmac.edu.mx,salazarcarmen988
988,Laura,Elizabeth,Tolentino,Marinez,Mujer,23,989,2.0,lauratolentino989@urcmac.edu.mx,tolentinolaura989
989,Valeria,,Rubio,Marinez,Mujer,23,990,3.0,valeriarubio990@urcmac.edu.mx,rubiovaleria990
990,Valeria,Arely,Salazar,Sanchez,Mujer,30,991,3.0,valeriasalazar991@urcmac.edu.mx,salazarvaleria991
991,Gloria,Elizabeth,Salazar,Marinez,Mujer,20,992,4.0,gloriasalazar992@urcmac.edu.mx,salazargloria992
992,Valeria,Elizabeth,Salazar,Hernandez,Mujer,21,993,2.0,valeriasalazar993@urcmac.edu.mx,salazarvaleria993
993,Carmen,Arely,Salazar,Sanchez,Mujer,20,994,1.0,carmensalazar994@urcmac.edu.mx,salazarcarmen994
994,Laura,Arely,Tolentino,Espinosa,Mujer,29,995,4.0,lauratolentino995@urcmac.edu.mx,tolentinolaura995
995,Carmen,Arely,Rubio,Sanchez,Mujer,30,996,2.0,carmenrubio996@urcmac.edu.mx,rubiocarmen996
996,Valeria,,Ruiz,Estrada,Mujer,24,997,4.0,valeriaruiz997@urcmac.edu.mx,ruizvaleria997
997,Gloria,,Tolentino,Estrada,Mujer,22,998,2.0,gloriatolentino998@urcmac.edu.mx,tolentinogloria998
998,Gloria,Arely,Ruiz,Hernandez,Mujer,27,999,3.0,gloriaruiz999@urcmac.edu.mx,ruizgloria999
999,Valeria ,,Ruiz,Sanchez,Mujer,28,1000,5.0,valeria ruiz1000@urcmac.edu.mx,ruizvaleria 1000
1000,Laura,,Rubio,Estrada,Mujer,27,1001,3.0,laurarubio1001@urcmac.edu.mx,rubiolaura1001
1001,Laura,Elizabeth,Salazar,Hernandez,Mujer,25,1002,3.0,laurasalazar1002@urcmac.edu.mx,salazarlaura1002
1002,Laura,Arely,Tolentino,Marinez,Mujer,23,1003,5.0,lauratolentino1003@urcmac.edu.mx,tolentinolaura1003
1003,Valeria,Arely,Rubio,Hernandez,Mujer,28,1004,3.0,valeriarubio1004@urcmac.edu.mx,rubiovaleria1004
1004,Laura,,Garcia,Hernandez,Mujer,22,1005,1.0,lauragarcia1005@urcmac.edu.mx,garcialaura1005
1005,Carmen,Elizabeth,Rubio,Estrada,Mujer,27,1006,3.0,carmenrubio1006@urcmac.edu.mx,rubiocarmen1006
1006,Carmen,Elizabeth,Tolentino,Hernandez,Mujer,24,1007,5.0,carmentolentino1007@urcmac.edu.mx,tolentinocarmen1007
1007,Valeria,,Tolentino,Sanchez,Mujer,20,1008,2.0,valeriatolentino1008@urcmac.edu.mx,tolentinovaleria1008
1008,Carmen,Urania,Salazar,Hernandez,Mujer,29,1009,5.0,carmensalazar1009@urcmac.edu.mx,salazarcarmen1009
1009,Valeria ,Elizabeth,Tolentino,Espinosa,Mujer,20,1010,1.0,valeria tolentino1010@urcmac.edu.mx,tolentinovaleria 1010
1010,Valeria ,Urania,Salazar,Espinosa,Mujer,21,1011,3.0,valeria salazar1011@urcmac.edu.mx,salazarvaleria 1011
1011,Valeria,Elizabeth,Tolentino,Espinosa,Mujer,23,1012,3.0,valeriatolentino1012@urcmac.edu.mx,tolentinovaleria1012
1012,Valeria,Urania,Rubio,Marinez,Mujer,27,1013,2.0,valeriarubio1013@urcmac.edu.mx,rubiovaleria1013
1013,Valeria ,Arely,Garcia,Estrada,Mujer,30,1014,2.0,valeria garcia1014@urcmac.edu.mx,garciavaleria 1014
1014,Gloria,Elizabeth,Rubio,Espinosa,Mujer,22,1015,4.0,gloriarubio1015@urcmac.edu.mx,rubiogloria1015
1015,Valeria ,Elizabeth,Tolentino,Marinez,Mujer,20,1016,3.0,valeria tolentino1016@urcmac.edu.mx,tolentinovaleria 1016
1016,Valeria ,Elizabeth,Garcia,Marinez,Mujer,27,1017,2.0,valeria garcia1017@urcmac.edu.mx,garciavaleria 1017
1017,Valeria ,Urania,Ruiz,Estrada,Mujer,21,1018,2.0,valeria ruiz1018@urcmac.edu.mx,ruizvaleria 1018
1018,Carmen,Urania,Garcia,Sanchez,Mujer,23,1019,4.0,carmengarcia1019@urcmac.edu.mx,garciacarmen1019
1019,Valeria,Elizabeth,Ruiz,Sanchez,Mujer,27,1020,2.0,valeriaruiz1020@urcmac.edu.mx,ruizvaleria1020
1020,Valeria,Elizabeth,Tolentino,Marinez,Mujer,26,1021,4.0,valeriatolentino1021@urcmac.edu.mx,tolentinovaleria1021
1021,Valeria,,Salazar,Espinosa,Mujer,28,1022,5.0,valeriasalazar1022@urcmac.edu.mx,salazarvaleria1022
1022,Valeria,Elizabeth,Garcia,Marinez,Mujer,29,1023,4.0,valeriagarcia1023@urcmac.edu.mx,garciavaleria1023
1023,Valeria,Urania,Ruiz,Estrada,Mujer,30,1024,2.0,valeriaruiz1024@urcmac.edu.mx,ruizvaleria1024
1024,Carmen,,Ruiz,Espinosa,Mujer,28,1025,3.0,carmenruiz1025@urcmac.edu.mx,ruizcarmen1025
1025,Valeria ,Urania,Salazar,Marinez,Mujer,20,1026,1.0,valeria salazar1026@urcmac.edu.mx,salazarvaleria 1026
1026,Laura,,Ruiz,Hernandez,Mujer,24,1027,4.0,lauraruiz1027@urcmac.edu.mx,ruizlaura1027
1027,Laura,Urania,Salazar,Hernandez,Mujer,20,1028,1.0,laurasalazar1028@urcmac.edu.mx,salazarlaura1028
1028,Carmen,Arely,Garcia,Sanchez,Mujer,29,1029,5.0,carmengarcia1029@urcmac.edu.mx,garciacarmen1029
1029,Gloria,Elizabeth,Rubio,Marinez,Mujer,26,1030,1.0,gloriarubio1030@urcmac.edu.mx,rubiogloria1030
1030,Carmen,,Ruiz,Marinez,Mujer,23,1031,4.0,carmenruiz1031@urcmac.edu.mx,ruizcarmen1031
1031,Valeria,,Salazar,Marinez,Mujer,21,1032,2.0,valeriasalazar1032@urcmac.edu.mx,salazarvaleria1032
1032,Laura,Elizabeth,Ruiz,Sanchez,Mujer,25,1033,4.0,lauraruiz1033@urcmac.edu.mx,ruizlaura1033
1033,Carmen,Urania,Tolentino,Hernandez,Mujer,28,1034,4.0,carmentolentino1034@urcmac.edu.mx,tolentinocarmen1034
1034,Laura,Elizabeth,Garcia,Hernandez,Mujer,22,1035,5.0,lauragarcia1035@urcmac.edu.mx,garcialaura1035
1035,Gloria,Elizabeth,Ruiz,Estrada,Mujer,21,1036,4.0,gloriaruiz1036@urcmac.edu.mx,ruizgloria1036
1036,Valeria ,Urania,Tolentino,Espinosa,Mujer,30,1037,2.0,valeria tolentino1037@urcmac.edu.mx,tolentinovaleria 1037
1037,Valeria,Urania,Tolentino,Espinosa,Mujer,27,1038,3.0,valeriatolentino1038@urcmac.edu.mx,tolentinovaleria1038
1038,Valeria,Urania,Garcia,Espinosa,Mujer,22,1039,1.0,valeriagarcia1039@urcmac.edu.mx,garciavaleria1039
1039,Gloria,Urania,Tolentino,Sanchez,Mujer,21,1040,3.0,gloriatolentino1040@urcmac.edu.mx,tolentinogloria1040
1040,Laura,Arely,Garcia,Espinosa,Mujer,27,1041,1.0,lauragarcia1041@urcmac.edu.mx,garcialaura1041
1041,Gloria,Urania,Garcia,Sanchez,Mujer,20,1042,4.0,gloriagarcia1042@urcmac.edu.mx,garciagloria1042
1042,Gloria,Urania,Rubio,Espinosa,Mujer,20,1043,4.0,gloriarubio1043@urcmac.edu.mx,rubiogloria1043
1043,Carmen,Urania,Ruiz,Sanchez,Mujer,29,1044,1.0,carmenruiz1044@urcmac.edu.mx,ruizcarmen1044
1044,Gloria,,Garcia,Estrada,Mujer,22,1045,1.0,gloriagarcia1045@urcmac.edu.mx,garciagloria1045
1045,Laura,,Salazar,Estrada,Mujer,21,1046,3.0,laurasalazar1046@urcmac.edu.mx,salazarlaura1046
1046,Valeria,Arely,Salazar,Hernandez,Mujer,21,1047,5.0,valeriasalazar1047@urcmac.edu.mx,salazarvaleria1047
1047,Valeria,Urania,Garcia,Marinez,Mujer,20,1048,2.0,valeriagarcia1048@urcmac.edu.mx,garciavaleria1048
1048,Laura,Urania,Tolentino,Espinosa,Mujer,30,1049,1.0,lauratolentino1049@urcmac.edu.mx,tolentinolaura1049
1049,Laura,Arely,Garcia,Marinez,Mujer,26,1050,2.0,lauragarcia1050@urcmac.edu.mx,garcialaura1050
1050,Gloria,Elizabeth,Garcia,Espinosa,Mujer,30,1051,4.0,gloriagarcia1051@urcmac.edu.mx,garciagloria1051
1051,Carmen,Elizabeth,Salazar,Estrada,Mujer,30,1052,1.0,carmensalazar1052@urcmac.edu.mx,salazarcarmen1052
1052,Gloria,Urania,Rubio,Marinez,Mujer,20,1053,5.0,gloriarubio1053@urcmac.edu.mx,rubiogloria1053
1053,Gloria,Urania,Salazar,Espinosa,Mujer,29,1054,5.0,gloriasalazar1054@urcmac.edu.mx,salazargloria1054
1054,Carmen,Arely,Rubio,Hernandez,Mujer,21,1055,3.0,carmenrubio1055@urcmac.edu.mx,rubiocarmen1055
1055,Carmen,,Tolentino,Estrada,Mujer,23,1056,3.0,carmentolentino1056@urcmac.edu.mx,tolentinocarmen1056
1056,Carmen,,Garcia,Estrada,Mujer,25,1057,2.0,carmengarcia1057@urcmac.edu.mx,garciacarmen1057
1057,Laura,Urania,Tolentino,Marinez,Mujer,28,1058,3.0,lauratolentino1058@urcmac.edu.mx,tolentinolaura1058
1058,Laura,Urania,Garcia,Marinez,Mujer,21,1059,3.0,lauragarcia1059@urcmac.edu.mx,garcialaura1059
1059,Valeria,Arely,Garcia,Sanchez,Mujer,27,1060,4.0,valeriagarcia1060@urcmac.edu.mx,garciavaleria1060
1060,Valeria ,,Ruiz,Hernandez,Mujer,20,1061,1.0,valeria ruiz1061@urcmac.edu.mx,ruizvaleria 1061
1061,Gloria,Elizabeth,Garcia,Marinez,Mujer,26,1062,4.0,gloriagarcia1062@urcmac.edu.mx,garciagloria1062
1062,Valeria ,Arely,Rubio,Marinez,Mujer,29,1063,3.0,valeria rubio1063@urcmac.edu.mx,rubiovaleria 1063
1063,Gloria,,Ruiz,Estrada,Mujer,20,1064,4.0,gloriaruiz1064@urcmac.edu.mx,ruizgloria1064
1064,Laura,Elizabeth,Rubio,Estrada,Mujer,26,1065,4.0,laurarubio1065@urcmac.edu.mx,rubiolaura1065
1065,Laura,Arely,Ruiz,Marinez,Mujer,23,1066,4.0,lauraruiz1066@urcmac.edu.mx,ruizlaura1066
1066,Valeria ,Arely,Ruiz,Estrada,Mujer,26,1067,3.0,valeria ruiz1067@urcmac.edu.mx,ruizvaleria 1067
1067,Carmen,Urania,Rubio,Estrada,Mujer,21,1068,3.0,carmenrubio1068@urcmac.edu.mx,rubiocarmen1068
1068,Valeria,Arely,Ruiz,Sanchez,Mujer,29,1069,4.0,valeriaruiz1069@urcmac.edu.mx,ruizvaleria1069
1069,Gloria,Arely,Tolentino,Sanchez,Mujer,24,1070,4.0,gloriatolentino1070@urcmac.edu.mx,tolentinogloria1070
1070,Carmen,Urania,Garcia,Hernandez,Mujer,23,1071,2.0,carmengarcia1071@urcmac.edu.mx,garciacarmen1071
1071,Valeria,Elizabeth,Ruiz,Hernandez,Mujer,22,1072,2.0,valeriaruiz1072@urcmac.edu.mx,ruizvaleria1072
1072,Valeria ,Urania,Garcia,Espinosa,Mujer,28,1073,4.0,valeria garcia1073@urcmac.edu.mx,garciavaleria 1073
1073,Laura,Arely,Rubio,Sanchez,Mujer,20,1074,2.0,laurarubio1074@urcmac.edu.mx,rubiolaura1074
1074,Carmen,Arely,Garcia,Hernandez,Mujer,29,1075,2.0,carmengarcia1075@urcmac.edu.mx,garciacarmen1075
1075,Laura,Elizabeth,Ruiz,Hernandez,Mujer,21,1076,3.0,lauraruiz1076@urcmac.edu.mx,ruizlaura1076
1076,Valeria ,Urania,Garcia,Marinez,Mujer,20,1077,3.0,valeria garcia1077@urcmac.edu.mx,garciavaleria 1077
1077,Valeria,,Garcia,Espinosa,Mujer,22,1078,5.0,valeriagarcia1078@urcmac.edu.mx,garciavaleria1078
1078,Gloria,Arely,Rubio,Espinosa,Mujer,26,1079,1.0,gloriarubio1079@urcmac.edu.mx,rubiogloria1079
1079,Gloria,Urania,Tolentino,Hernandez,Mujer,22,1080,5.0,gloriatolentino1080@urcmac.edu.mx,tolentinogloria1080
1080,Valeria ,Arely,Salazar,Espinosa,Mujer,27,1081,4.0,valeria salazar1081@urcmac.edu.mx,salazarvaleria 1081
1081,Valeria ,Elizabeth,Salazar,Sanchez,Mujer,22,1082,5.0,valeria salazar1082@urcmac.edu.mx,salazarvaleria 1082
1082,Gloria,,Salazar,Marinez,Mujer,29,1083,2.0,gloriasalazar1083@urcmac.edu.mx,salazargloria1083
1083,Carmen,Urania,Ruiz,Hernandez,Mujer,27,1084,1.0,carmenruiz1084@urcmac.edu.mx,ruizcarmen1084
1084,Valeria ,,Tolentino,Sanchez,Mujer,28,1085,1.0,valeria tolentino1085@urcmac.edu.mx,tolentinovaleria 1085
1085,Valeria ,,Garcia,Sanchez,Mujer,22,1086,5.0,valeria garcia1086@urcmac.edu.mx,garciavaleria 1086
1086,Carmen,,Rubio,Hernandez,Mujer,27,1087,3.0,carmenrubio1087@urcmac.edu.mx,rubiocarmen1087
1087,Valeria ,,Rubio,Espinosa,Mujer,29,1088,4.0,valeria rubio1088@urcmac.edu.mx,rubiovaleria 1088
1088,Valeria ,Arely,Salazar,Marinez,Mujer,22,1089,2.0,valeria salazar1089@urcmac.edu.mx,salazarvaleria 1089
1089,Carmen,,Salazar,Marinez,Mujer,25,1090,1.0,carmensalazar1090@urcmac.edu.mx,salazarcarmen1090
1090,Laura,Elizabeth,Salazar,Estrada,Mujer,29,1091,1.0,laurasalazar1091@urcmac.edu.mx,salazarlaura1091
1091,Valeria,,Ruiz,Espinosa,Mujer,24,1092,3.0,valeriaruiz1092@urcmac.edu.mx,ruizvaleria1092
1092,Valeria,Arely,Rubio,Estrada,Mujer,20,1093,4.0,valeriarubio1093@urcmac.edu.mx,rubiovaleria1093
1093,Valeria,Arely,Tolentino,Marinez,Mujer,26,1094,3.0,valeriatolentino1094@urcmac.edu.mx,tolentinovaleria1094
1094,Gloria,,Tolentino,Espinosa,Mujer,29,1095,4.0,gloriatolentino1095@urcmac.edu.mx,tolentinogloria1095
1095,Laura,Urania,Ruiz,Hernandez,Mujer,22,1096,5.0,lauraruiz1096@urcmac.edu.mx,ruizlaura1096
1096,Valeria,Arely,Garcia,Hernandez,Mujer,27,1097,2.0,valeriagarcia1097@urcmac.edu.mx,garciavaleria1097
1097,Laura,,Rubio,Espinosa,Mujer,25,1098,5.0,laurarubio1098@urcmac.edu.mx,rubiolaura1098
1098,Carmen,Elizabeth,Garcia,Estrada,Mujer,26,1099,2.0,carmengarcia1099@urcmac.edu.mx,garciacarmen1099
1099,Valeria,,Ruiz,Marinez,Mujer,21,1100,3.0,valeriaruiz1100@urcmac.edu.mx,ruizvaleria1100
1100,Carmen,Urania,Salazar,Estrada,Mujer,23,1101,3.0,carmensalazar1101@urcmac.edu.mx,salazarcarmen1101
1101,Gloria,,Tolentino,Marinez,Mujer,25,1102,1.0,gloriatolentino1102@urcmac.edu.mx,tolentinogloria1102
1102,Valeria ,Urania,Tolentino,Estrada,Mujer,29,1103,2.0,valeria tolentino1103@urcmac.edu.mx,tolentinovaleria 1103
1103,Valeria ,Elizabeth,Ruiz,Hernandez,Mujer,24,1104,1.0,valeria ruiz1104@urcmac.edu.mx,ruizvaleria 1104
1104,Valeria,Urania,Tolentino,Estrada,Mujer,29,1105,1.0,valeriatolentino1105@urcmac.edu.mx,tolentinovaleria1105
1105,Valeria ,Urania,Rubio,Sanchez,Mujer,26,1106,3.0,valeria rubio1106@urcmac.edu.mx,rubiovaleria 1106
1106,Laura,,Rubio,Marinez,Mujer,21,1107,1.0,laurarubio1107@urcmac.edu.mx,rubiolaura1107
1107,Laura,Arely,Salazar,Sanchez,Mujer,20,1108,2.0,laurasalazar1108@urcmac.edu.mx,salazarlaura1108
1108,Carmen,Arely,Ruiz,Sanchez,Mujer,26,1109,3.0,carmenruiz1109@urcmac.edu.mx,ruizcarmen1109
1109,Carmen,Elizabeth,Rubio,Marinez,Mujer,25,1110,1.0,carmenrubio1110@urcmac.edu.mx,rubiocarmen1110
